Datetime,LandAverageTemperatureUncertainty,UpperBounds,LowerBounds,month,year,Average_Temperature
1786-10-01,1.4380000000000002,9.150000000000002,6.274000000000001,10,1786,7.7120000000000015
1786-11-01,3.837,9.578,1.9040000000000008,11,1786,5.7410000000000005
1786-12-01,2.506,3.2399999999999998,-1.7720000000000002,12,1786,0.7339999999999995
1787-01-01,3.176,6.021000000000001,-0.331,1,1787,2.845
1787-02-01,2.842,5.405,-0.2789999999999999,2,1787,2.563
1787-03-01,3.1260000000000003,7.824000000000002,1.5719999999999998,3,1787,4.698
1787-04-01,1.5219999999999998,9.294,6.249999999999997,4,1787,7.7719999999999985
1787-05-01,1.364,12.767000000000001,10.038999999999998,5,1787,11.403
1787-06-01,2.099,16.468000000000004,12.27,6,1787,14.369000000000002
1787-07-01,2.425,15.876,11.026,7,1787,13.450999999999999
1787-08-01,1.4369999999999998,14.992,12.118,8,1787,13.555
1787-09-01,1.5630000000000002,11.92,8.793999999999999,9,1787,10.357000000000001
1787-10-01,3.312,11.083999999999998,4.459999999999999,10,1787,7.7719999999999985
1787-11-01,2.844,8.645,2.9570000000000003,11,1787,5.801
1787-12-01,2.631,4.427,-0.8350000000000004,12,1787,1.7959999999999998
1788-01-01,2.9930000000000003,3.7280000000000006,-2.258,1,1788,0.7350000000000001
1788-02-01,4.039,7.62,-0.4579999999999993,2,1788,3.5810000000000004
1788-03-01,3.057,8.392999999999999,2.2790000000000004,3,1788,5.336
1788-04-01,2.657,11.371,6.056999999999999,4,1788,8.713999999999999
1788-05-01,1.336,11.764000000000001,9.092,5,1788,10.428
1788-06-01,1.262,15.07,12.546,6,1788,13.808
1788-08-01,1.5319999999999998,15.417,12.353,8,1788,13.885
1788-09-01,1.261,12.96,10.438000000000002,9,1788,11.699000000000002
1788-10-01,2.132,11.481,7.217,10,1788,9.349
1788-11-01,1.682,7.793000000000001,4.429000000000002,11,1788,6.1110000000000015
1788-12-01,5.827000000000001,7.0790000000000015,-4.575000000000001,12,1788,1.2519999999999998
1789-01-01,4.039,7.744999999999999,-0.3329999999999997,1,1789,3.7060000000000004
1789-02-01,2.576,4.251,-0.9009999999999999,2,1789,1.675
1789-03-01,1.595,5.584,2.394,3,1789,3.989
1789-04-01,1.507,9.201,6.1869999999999985,4,1789,7.693999999999999
1789-05-01,2.228,13.893999999999998,9.438,5,1789,11.666
1789-06-01,1.042,14.549000000000001,12.465,6,1789,13.507
1789-07-01,1.922,17.384,13.54,7,1789,15.462
1789-08-01,1.298,15.138,12.542,8,1789,13.84
1789-09-01,1.189,13.207,10.829,9,1789,12.018
1789-10-01,1.836,9.226,5.553999999999999,10,1789,7.39
1789-11-01,1.586,7.550000000000002,4.378,11,1789,5.9639999999999995
1789-12-01,1.606,4.705,1.493,12,1789,3.099
1790-01-01,1.94,4.3839999999999995,0.504,1,1790,2.444
1790-02-01,2.5980000000000003,5.5710000000000015,0.375,2,1790,2.9730000000000003
1790-03-01,1.914,6.496,2.668,3,1790,4.582
1790-04-01,2.314,8.366999999999999,3.738999999999999,4,1790,6.052999999999999
1790-05-01,1.057,11.414000000000001,9.3,5,1790,10.357000000000001
1790-06-01,1.226,14.971999999999998,12.52,6,1790,13.746
1790-07-01,1.6569999999999998,15.469000000000001,12.155,7,1790,13.812000000000001
1790-08-01,1.269,15.194,12.655999999999999,8,1790,13.925
1790-09-01,1.524,12.756999999999998,9.709,9,1790,11.233
1790-10-01,1.297,9.874,7.28,10,1790,8.577
1790-11-01,1.565,6.896000000000001,3.766000000000001,11,1790,5.331
1790-12-01,2.899,5.654,-0.14399999999999968,12,1790,2.755
1791-01-01,5.035,6.5280000000000005,-3.542,1,1791,1.493
1791-02-01,2.44,5.9060000000000015,1.0260000000000002,2,1791,3.466
1791-03-01,2.249,7.039,2.541,3,1791,4.79
1791-04-01,1.617,10.744000000000002,7.510000000000002,4,1791,9.127
1791-05-01,1.256,11.115,8.603,5,1791,9.859
1791-06-01,1.314,14.545,11.917,6,1791,13.231
1791-07-01,1.0590000000000002,14.671,12.552999999999999,7,1791,13.612
1791-08-01,0.807,14.551000000000002,12.937,8,1791,13.744000000000002
1791-09-01,1.248,12.925,10.429,9,1791,11.677
1791-10-01,1.019,9.099,7.061,10,1791,8.08
1791-11-01,1.793,7.999,4.413,11,1791,6.206
1791-12-01,1.568,5.0939999999999985,1.958,12,1791,3.5260000000000002
1792-01-01,2.516,2.8640000000000003,-2.168,1,1792,0.3480000000000003
1792-02-01,2.434,6.053999999999999,1.186,2,1792,3.62
1792-03-01,1.692,6.120999999999999,2.7369999999999983,3,1792,4.428999999999999
1792-04-01,1.368,9.362,6.626,4,1792,7.994
1792-05-01,1.101,12.422,10.22,5,1792,11.321
1792-06-01,1.406,14.987,12.175,6,1792,13.581
1792-07-01,1.362,15.574000000000002,12.85,7,1792,14.212
1792-08-01,1.395,13.675999999999998,10.886,8,1792,12.280999999999999
1792-09-01,1.072,13.563,11.419,9,1792,12.491
1792-10-01,1.39,9.487000000000002,6.7070000000000025,10,1792,8.097000000000001
1792-11-01,2.145,7.451,3.161,11,1792,5.306
1792-12-01,2.524,5.912000000000001,0.8639999999999999,12,1792,3.388
1793-01-01,2.674,3.195,-2.153,1,1793,0.5209999999999999
1793-02-01,2.624,7.369,2.1210000000000004,2,1793,4.745
1793-03-01,2.145,7.1869999999999985,2.897,3,1793,5.042
1793-04-01,1.904,10.547,6.738999999999999,4,1793,8.642999999999999
1793-05-01,1.544,12.603,9.515,5,1793,11.059000000000001
1793-06-01,1.91,15.056,11.236,6,1793,13.146
1793-07-01,2.864,17.2,11.472,7,1793,14.335999999999999
1793-08-01,1.746,14.905999999999999,11.414000000000001,8,1793,13.16
1793-09-01,2.325,14.327000000000002,9.677,9,1793,12.002
1793-10-01,1.661,10.053999999999998,6.731999999999998,10,1793,8.392999999999999
1793-11-01,3.635,9.301,2.0310000000000006,11,1793,5.666
1793-12-01,2.261,4.298,-0.2240000000000002,12,1793,2.037
1794-01-01,3.869,7.579,-0.1589999999999998,1,1794,3.71
1794-02-01,5.138,8.743,-1.5330000000000001,2,1794,3.605
1794-03-01,1.805,7.501000000000001,3.891000000000002,3,1794,5.6960000000000015
1794-04-01,1.219,10.585999999999999,8.148000000000001,4,1794,9.367
1794-05-01,1.063,13.439,11.313,5,1794,12.376
1794-06-01,1.159,13.153000000000002,10.835,6,1794,11.994000000000002
1794-07-01,1.283,14.157,11.591,7,1794,12.874
1794-08-01,0.989,14.473000000000004,12.495,8,1794,13.484000000000002
1794-09-01,1.57,13.466,10.326,9,1794,11.896
1794-10-01,1.29,10.398,7.817999999999999,10,1794,9.108
1794-11-01,2.087,7.370999999999999,3.197,11,1794,5.284
1794-12-01,2.276,5.194,0.6420000000000003,12,1794,2.918
1795-01-01,2.506,5.237,0.22500000000000053,1,1795,2.7310000000000003
1795-02-01,3.3360000000000003,7.726,1.0539999999999994,2,1795,4.39
1795-03-01,1.959,7.667999999999998,3.75,3,1795,5.709
1795-04-01,1.88,10.797999999999998,7.0379999999999985,4,1795,8.918
1795-05-01,2.444,13.473000000000004,8.585,5,1795,11.029000000000002
1795-06-01,0.987,14.28,12.306,6,1795,13.293
1795-07-01,2.165,16.46,12.13,7,1795,14.295
1795-08-01,1.135,14.275,12.005,8,1795,13.14
1795-09-01,1.3969999999999998,12.53,9.736,9,1795,11.133
1795-10-01,2.202,9.988,5.584,10,1795,7.7860000000000005
1795-11-01,2.269,7.476000000000003,2.938000000000001,11,1795,5.207000000000002
1795-12-01,2.24,4.8130000000000015,0.3329999999999997,12,1795,2.573
1796-01-01,2.096,4.94,0.7480000000000002,1,1796,2.8440000000000003
1796-02-01,2.019,4.755000000000001,0.7170000000000001,2,1796,2.736
1796-03-01,2.044,5.521,1.4329999999999998,3,1796,3.477
1796-04-01,1.16,8.933,6.613,4,1796,7.773
1796-05-01,0.955,12.228,10.318,5,1796,11.273
1796-06-01,2.923,17.139,11.293,6,1796,14.216
1796-07-01,0.964,15.277999999999999,13.35,7,1796,14.314
1796-08-01,2.777,17.499000000000002,11.945,8,1796,14.722000000000001
1796-09-01,1.919,13.931,10.093,9,1796,12.012
1796-10-01,1.283,10.207,7.640999999999999,10,1796,8.924
1796-11-01,1.456,7.158000000000001,4.246,11,1796,5.702000000000001
1796-12-01,3.452,4.711,-2.193,12,1796,1.2590000000000001
1797-01-01,2.397,6.792999999999998,1.999,1,1797,4.396
1797-02-01,2.564,7.520999999999999,2.393,2,1797,4.957
1797-03-01,2.948,7.004,1.1079999999999999,3,1797,4.056
1797-04-01,3.3110000000000004,9.911,3.2889999999999997,4,1797,6.6
1797-05-01,2.432,12.849,7.9849999999999985,5,1797,10.417
1797-06-01,1.014,14.866,12.838,6,1797,13.852
1797-07-01,1.6130000000000002,15.72,12.494000000000002,7,1797,14.107000000000001
1797-08-01,1.713,15.753,12.326999999999998,8,1797,14.04
1797-09-01,1.7719999999999998,14.231,10.687000000000001,9,1797,12.459000000000001
1797-10-01,1.332,10.523,7.859000000000001,10,1797,9.191
1797-11-01,1.727,6.504,3.0500000000000003,11,1797,4.777
1797-12-01,1.725,5.0,1.5499999999999998,12,1797,3.275
1798-01-01,1.967,4.646,0.7120000000000004,1,1798,2.6790000000000003
1798-02-01,2.0340000000000003,5.247000000000001,1.1789999999999998,2,1798,3.213
1798-03-01,2.537,9.544999999999998,4.470999999999999,3,1798,7.007999999999999
1798-04-01,1.85,9.933,6.2330000000000005,4,1798,8.083
1798-05-01,2.029,13.797999999999998,9.739999999999998,5,1798,11.768999999999998
1798-06-01,0.7929999999999999,14.038999999999998,12.453,6,1798,13.246
1798-07-01,1.281,16.232,13.67,7,1798,14.950999999999999
1798-08-01,2.047,16.801,12.707,8,1798,14.754000000000001
1798-09-01,1.6869999999999998,13.314,9.94,9,1798,11.627
1798-10-01,1.024,9.678999999999998,7.6309999999999985,10,1798,8.655
1798-11-01,2.629,8.66,3.402000000000002,11,1798,6.0310000000000015
1798-12-01,2.962,4.988999999999999,-0.935,12,1798,2.027
1799-01-01,2.229,4.152,-0.30600000000000005,1,1799,1.923
1799-02-01,2.891,4.968999999999999,-0.8129999999999997,2,1799,2.0780000000000003
1799-03-01,1.5619999999999998,5.547999999999999,2.4240000000000004,3,1799,3.986
1799-04-01,2.533,11.319,6.252999999999999,4,1799,8.786
1799-05-01,1.545,12.898,9.808,5,1799,11.353
1799-06-01,0.873,14.553,12.807,6,1799,13.68
1799-07-01,1.308,16.177000000000003,13.561000000000002,7,1799,14.869000000000002
1799-08-01,1.083,15.169,13.003,8,1799,14.085999999999999
1799-09-01,1.378,13.689,10.933,9,1799,12.311
1799-10-01,1.369,10.975,8.237,10,1799,9.606
1799-11-01,1.894,7.797999999999999,4.01,11,1799,5.904
1799-12-01,2.196,5.683,1.2910000000000004,12,1799,3.487
1800-01-01,1.844,4.659,0.971,1,1800,2.815
1800-02-01,2.6,6.234,1.0339999999999998,2,1800,3.634
1800-03-01,2.613,7.065,1.839,3,1800,4.452
1800-04-01,2.168,11.293,6.957000000000001,4,1800,9.125
1800-05-01,1.725,12.822000000000001,9.372,5,1800,11.097000000000001
1800-06-01,1.169,14.775,12.437000000000001,6,1800,13.606
1800-07-01,0.933,14.696,12.83,7,1800,13.763
1800-08-01,1.4169999999999998,15.036,12.202000000000002,8,1800,13.619000000000002
1800-09-01,1.62,12.415,9.175,9,1800,10.795
1800-10-01,1.643,11.112,7.8260000000000005,10,1800,9.469
1800-11-01,1.264,6.836,4.308,11,1800,5.572
1800-12-01,1.628,5.492000000000001,2.236,12,1800,3.864
1801-01-01,1.922,4.609,0.7650000000000003,1,1801,2.6870000000000003
1801-02-01,2.045,5.194,1.104,2,1801,3.1489999999999996
1801-03-01,1.336,7.791,5.119,3,1801,6.455
1801-04-01,1.619,9.023,5.785,4,1801,7.404
1801-05-01,1.541,13.664000000000001,10.582,5,1801,12.123
1801-06-01,0.877,13.413,11.659,6,1801,12.536
1801-07-01,1.56,16.235999999999994,13.115999999999998,7,1801,14.675999999999998
1801-08-01,1.223,14.41,11.964,8,1801,13.187000000000001
1801-09-01,1.384,12.845999999999998,10.078,9,1801,11.462
1801-10-01,1.267,10.366,7.832000000000001,10,1801,9.099
1801-11-01,1.681,7.401,4.039,11,1801,5.72
1801-12-01,2.525,7.103,2.0529999999999995,12,1801,4.5779999999999985
1802-01-01,1.905,5.6450000000000005,1.835,1,1802,3.74
1802-02-01,2.053,4.881,0.7750000000000004,2,1802,2.8280000000000003
1802-03-01,2.7060000000000004,7.907000000000001,2.495,3,1802,5.2010000000000005
1802-04-01,1.464,9.086999999999998,6.158999999999998,4,1802,7.622999999999997
1802-05-01,1.82,12.277,8.637,5,1802,10.457
1802-06-01,1.253,15.723999999999998,13.217999999999998,6,1802,14.470999999999998
1802-07-01,1.155,15.783,13.472999999999999,7,1802,14.628
1802-08-01,1.586,15.625,12.453,8,1802,14.039000000000001
1802-09-01,2.141,13.928999999999998,9.646999999999998,9,1802,11.787999999999998
1802-10-01,1.612,11.359000000000002,8.135,10,1802,9.747
1802-11-01,2.146,7.681,3.389,11,1802,5.535
1802-12-01,2.347,5.228,0.5339999999999998,12,1802,2.8810000000000002
1803-01-01,2.026,2.628,-1.4240000000000002,1,1803,0.6019999999999999
1803-02-01,2.887,4.33,-1.444,2,1803,1.443
1803-03-01,2.061,6.936,2.8139999999999996,3,1803,4.875
1803-04-01,1.914,11.205,7.377000000000002,4,1803,9.291
1803-05-01,0.898,12.693,10.897,5,1803,11.795
1803-06-01,0.7659999999999999,14.587,13.055,6,1803,13.821
1803-07-01,0.944,16.05,14.162,7,1803,15.106
1803-08-01,1.252,16.618,14.114,8,1803,15.366
1803-09-01,1.259,13.589,11.071,9,1803,12.33
1803-10-01,1.479,10.598,7.64,10,1803,9.119
1803-11-01,1.843,7.803999999999999,4.118,11,1803,5.961
1803-12-01,2.269,4.596,0.05799999999999982,12,1803,2.327
1804-01-01,2.6830000000000003,5.127999999999999,-0.23800000000000002,1,1804,2.4450000000000003
1804-02-01,2.293,4.232,-0.3540000000000001,2,1804,1.939
1804-03-01,2.186,6.611000000000001,2.239,3,1804,4.425
1804-04-01,1.117,11.174000000000001,8.940000000000003,4,1804,10.057
1804-05-01,1.274,13.380999999999998,10.832999999999998,5,1804,12.107000000000001
1804-06-01,1.58,15.354000000000001,12.194,6,1804,13.774000000000001
1804-08-01,1.08,15.591,13.431,8,1804,14.511
1804-09-01,2.644,15.112,9.824,9,1804,12.468
1804-10-01,1.231,10.513,8.051,10,1804,9.282
1804-11-01,2.099,9.231000000000002,5.033000000000001,11,1804,7.1320000000000014
1804-12-01,2.597,4.821000000000001,-0.3729999999999998,12,1804,2.224
1805-01-01,2.512,5.334,0.31000000000000005,1,1805,2.822
1805-02-01,2.455,5.0120000000000005,0.10199999999999987,2,1805,2.557
1805-03-01,1.4980000000000002,7.257999999999999,4.262,3,1805,5.76
1805-04-01,1.291,9.414,6.831999999999999,4,1805,8.123
1805-05-01,1.216,12.32,9.888,5,1805,11.104000000000001
1805-06-01,1.368,15.395,12.659,6,1805,14.027000000000001
1805-07-01,1.151,15.853,13.550999999999998,7,1805,14.702
1805-08-01,1.021,16.291,14.249,8,1805,15.27
1805-09-01,1.831,13.87,10.208,9,1805,12.039000000000001
1805-10-01,1.6030000000000002,9.239,6.033,10,1805,7.635999999999999
1805-11-01,2.399,6.954,2.156,11,1805,4.555
1805-12-01,1.922,6.08,2.2360000000000007,12,1805,4.158
1806-01-01,2.167,5.084,0.7500000000000004,1,1806,2.9170000000000003
1806-02-01,2.079,5.016,0.8579999999999997,2,1806,2.937
1806-03-01,1.557,6.247999999999998,3.134,3,1806,4.691
1806-04-01,1.7719999999999998,9.804,6.26,4,1806,8.032
1806-05-01,1.426,12.929,10.077,5,1806,11.503
1806-06-01,0.8370000000000001,13.255,11.581,6,1806,12.418
1806-07-01,1.505,15.427999999999999,12.418,7,1806,13.923
1806-08-01,1.361,15.954,13.232000000000001,8,1806,14.593
1806-09-01,1.753,14.302,10.796,9,1806,12.549000000000001
1806-10-01,1.113,9.539,7.3130000000000015,10,1806,8.426
1806-11-01,1.5419999999999998,6.773,3.6889999999999996,11,1806,5.231
1806-12-01,1.729,5.718,2.26,12,1806,3.989
1807-01-01,2.393,3.4480000000000004,-1.338,1,1807,1.0550000000000002
1807-02-01,2.677,6.770999999999999,1.4169999999999985,2,1807,4.093999999999999
1807-03-01,2.253,7.041,2.535,3,1807,4.788
1807-04-01,1.26,8.231,5.7109999999999985,4,1807,6.970999999999999
1807-05-01,0.93,10.261,8.401,5,1807,9.331
1807-06-01,1.271,14.564,12.021999999999998,6,1807,13.293
1807-07-01,1.605,15.743,12.533,7,1807,14.138
1807-08-01,1.525,15.324000000000002,12.274000000000001,8,1807,13.799000000000001
1807-09-01,1.18,13.794999999999998,11.435,9,1807,12.614999999999998
1807-10-01,1.193,10.050000000000002,7.664000000000002,10,1807,8.857000000000003
1807-11-01,1.588,7.603,4.427,11,1807,6.015
1807-12-01,1.232,5.653,3.1889999999999987,12,1807,4.4209999999999985
1808-01-01,4.1110000000000015,5.242000000000002,-2.9800000000000013,1,1808,1.131
1808-02-01,2.175,4.317,-0.03299999999999992,2,1808,2.142
1808-03-01,3.02,7.381000000000002,1.3410000000000015,3,1808,4.3610000000000015
1808-04-01,1.459,8.940999999999997,6.022999999999998,4,1808,7.481999999999997
1808-05-01,2.068,11.425,7.289,5,1808,9.357000000000001
1808-06-01,1.585,15.014000000000001,11.843999999999998,6,1808,13.428999999999998
1808-07-01,1.676,16.166999999999998,12.815,7,1808,14.491
1808-08-01,1.227,14.274,11.82,8,1808,13.047
1808-09-01,1.6880000000000002,14.399000000000001,11.022999999999998,9,1808,12.711
1808-10-01,1.48,9.451999999999998,6.491999999999999,10,1808,7.971999999999999
1808-11-01,1.7719999999999998,6.284000000000002,2.7400000000000007,11,1808,4.5120000000000005
1808-12-01,1.7009999999999998,2.588,-0.8139999999999998,12,1808,0.887
1809-01-01,2.59,2.798,-2.382,1,1809,0.20800000000000016
1809-02-01,2.818,3.674,-1.962,2,1809,0.8559999999999999
1809-03-01,1.666,5.090999999999998,1.7590000000000001,3,1809,3.425
1809-04-01,2.498,10.330999999999998,5.334999999999997,4,1809,7.832999999999997
1809-05-01,1.304,10.547,7.939,5,1809,9.243
1809-06-01,1.348,14.345999999999998,11.65,6,1809,12.998
1809-07-01,1.481,14.137,11.175,7,1809,12.655999999999999
1809-08-01,1.6669999999999998,14.572000000000001,11.238,8,1809,12.905
1809-09-01,1.633,12.6,9.334,9,1809,10.967
1809-10-01,3.554,12.204,5.096,10,1809,8.65
1809-11-01,2.478,5.577000000000001,0.6209999999999996,11,1809,3.099
1809-12-01,2.588,4.665,-0.5110000000000001,12,1809,2.077
1810-01-01,3.258,4.146,-2.37,1,1810,0.8880000000000001
1810-02-01,2.403,4.7940000000000005,-0.012000000000000009,2,1810,2.391
1810-03-01,4.457,9.470999999999998,0.5569999999999986,3,1810,5.013999999999999
1810-04-01,2.229,8.762,4.3039999999999985,4,1810,6.533
1810-05-01,1.907,10.976,7.161999999999999,5,1810,9.069
1810-06-01,2.281,14.215,9.653,6,1810,11.934000000000001
1810-07-01,2.016,14.566999999999998,10.534999999999998,7,1810,12.550999999999998
1810-08-01,1.212,13.253,10.829,8,1810,12.040999999999999
1810-09-01,1.247,10.779000000000002,8.285,9,1810,9.532
1810-10-01,1.989,8.621000000000002,4.643000000000002,10,1810,6.6320000000000014
1810-11-01,2.64,6.4670000000000005,1.1869999999999998,11,1810,3.827
1810-12-01,2.093,4.753,0.5670000000000002,12,1810,2.66
1811-01-01,2.323,3.697,-0.9489999999999998,1,1811,1.374
1811-02-01,3.475,3.925,-3.025,2,1811,0.4500000000000002
1811-03-01,1.808,5.5089999999999995,1.893,3,1811,3.701
1811-04-01,1.422,7.724,4.880000000000001,4,1811,6.3020000000000005
1811-05-01,1.663,11.106,7.7799999999999985,5,1811,9.443
1811-06-01,1.706,13.843,10.431,6,1811,12.137
1811-07-01,1.383,13.339,10.573,7,1811,11.956
1811-08-01,2.289,15.615,11.037,8,1811,13.325999999999999
1811-09-01,1.931,12.299000000000001,8.437000000000001,9,1811,10.368
1811-10-01,2.863,9.443,3.717,10,1811,6.58
1811-11-01,1.802,5.305,1.7010000000000003,11,1811,3.503
1811-12-01,2.484,5.658,0.69,12,1811,3.174
1812-01-01,4.545,5.522,-3.568,1,1812,0.977
1812-02-01,3.062,3.193,-2.931,2,1812,0.13100000000000026
1812-03-01,1.805,3.8489999999999998,0.2390000000000001,3,1812,2.044
1812-04-01,1.984,8.933999999999997,4.9659999999999975,4,1812,6.9499999999999975
1812-05-01,1.279,10.858999999999998,8.300999999999998,5,1812,9.579999999999998
1812-06-01,1.1740000000000002,13.179,10.831,6,1812,12.005
1812-07-01,1.463,15.818,12.892000000000001,7,1812,14.355
1812-08-01,1.746,16.764,13.272,8,1812,15.017999999999999
1812-09-01,2.052,12.237,8.133000000000001,9,1812,10.185
1812-10-01,1.793,9.386000000000001,5.8,10,1812,7.593
1812-11-01,2.585,6.954,1.7839999999999998,11,1812,4.369
1812-12-01,2.139,3.487,-0.7910000000000001,12,1812,1.348
1813-02-01,1.958,4.216,0.2999999999999998,2,1813,2.258
1813-03-01,1.622,3.218,-0.0259999999999998,3,1813,1.5959999999999999
1813-04-01,1.486,9.668,6.695999999999999,4,1813,8.181999999999999
1813-05-01,3.826,15.193,7.541,5,1813,11.367
1813-06-01,1.138,14.38,12.104,6,1813,13.242
1813-07-01,0.877,15.398,13.644,7,1813,14.520999999999999
1813-08-01,0.995,14.092,12.102,8,1813,13.097000000000001
1813-09-01,1.743,14.082,10.595999999999998,9,1813,12.339
1813-10-01,1.565,10.231,7.101000000000001,10,1813,8.666
1813-11-01,1.315,8.14,5.51,11,1813,6.825
1813-12-01,1.79,3.9610000000000003,0.3809999999999998,12,1813,2.171
1814-01-01,2.622,4.1240000000000006,-1.1199999999999997,1,1814,1.5020000000000002
1814-02-01,2.121,3.81,-0.432,2,1814,1.689
1814-03-01,2.259,4.923,0.4049999999999998,3,1814,2.664
1814-04-01,1.5,8.693,5.693,4,1814,7.193
1814-05-01,2.321,11.738,7.096,5,1814,9.417
1814-06-01,0.989,13.807,11.829,6,1814,12.818
1814-07-01,1.852,14.384,10.68,7,1814,12.532
1814-08-01,1.453,14.121,11.215,8,1814,12.668
1814-09-01,1.332,12.008,9.343999999999998,9,1814,10.675999999999998
1814-10-01,1.847,9.221,5.526999999999999,10,1814,7.374
1814-11-01,3.428,10.167,3.3110000000000004,11,1814,6.739
1814-12-01,4.298,10.127000000000002,1.5310000000000017,12,1814,5.8290000000000015
1815-01-01,2.033,4.084,0.018000000000000238,1,1815,2.051
1815-02-01,2.386,4.659000000000002,-0.113,2,1815,2.273
1815-03-01,2.3280000000000003,5.9910000000000005,1.335,3,1815,3.663
1815-04-01,2.341,8.928999999999998,4.247,4,1815,6.587999999999999
1815-05-01,1.812,11.657,8.033000000000001,5,1815,9.845
1815-06-01,1.242,12.404000000000002,9.920000000000002,6,1815,11.162
1815-07-01,2.371,16.765,12.023,7,1815,14.394
1815-08-01,1.348,14.557,11.861,8,1815,13.209000000000001
1815-09-01,1.503,12.654000000000002,9.648,9,1815,11.151
1815-10-01,2.295,9.432,4.8420000000000005,10,1815,7.1370000000000005
1815-11-01,1.732,5.91,2.446,11,1815,4.178
1815-12-01,2.207,3.4279999999999995,-0.9860000000000002,12,1815,1.2209999999999996
1816-01-01,2.724,5.461,0.013000000000000345,1,1816,2.737
