Datetime,month,Year,Decade_SMA,Global_Warming,Yearly_SMA_Solid_Fuel,Yearly_SMA_Gas_Fuel,Yearly_SMA_Cement,Yearly_SMA_Gas_Flaring,Yearly_SMA_Per_Capita,Yearly_SMA_Liquid_Fuel,Yearly_SMA_CarbonTotal
1764-06-01,6,1764,8.034891666666665,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1764-07-01,7,1764,8.021216666666666,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1764-08-01,8,1764,8.01255,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1764-09-01,9,1764,8.027000000000001,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1764-10-01,10,1764,8.065816666666667,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1764-11-01,11,1764,8.109416666666666,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1764-12-01,12,1764,8.140591666666667,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-01-01,1,1765,8.14145,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-02-01,2,1765,8.076633333333334,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-03-01,3,1765,8.034325,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-04-01,4,1765,7.989533333333332,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-05-01,5,1765,7.956641666666667,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-06-01,6,1765,7.9339499999999985,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-07-01,7,1765,7.957483333333332,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-08-01,8,1765,7.9869666666666665,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-09-01,9,1765,8.027233333333333,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-10-01,10,1765,8.054875000000001,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-11-01,11,1765,8.092675,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1765-12-01,12,1765,8.113566666666665,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-02-01,2,1766,8.124308333333332,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-03-01,3,1766,8.097633333333333,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-04-01,4,1766,8.057016666666666,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-05-01,5,1766,8.022416666666665,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-06-01,6,1766,8.016216666666665,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-07-01,7,1766,8.016549999999999,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-08-01,8,1766,8.033091666666666,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-09-01,9,1766,8.052091666666664,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-10-01,10,1766,8.072983333333331,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-11-01,11,1766,8.113733333333332,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1766-12-01,12,1766,8.100783333333332,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-02-01,2,1767,8.086333333333332,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-03-01,3,1767,8.109916666666665,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-04-01,4,1767,8.078549999999998,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-05-01,5,1767,8.045458333333332,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-06-01,6,1767,8.041833333333331,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-07-01,7,1767,8.037291666666665,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-08-01,8,1767,8.04695833333333,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-09-01,9,1767,8.038816666666664,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-10-01,10,1767,8.05310833333333,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-11-01,11,1767,8.08385833333333,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1767-12-01,12,1767,8.075724999999998,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-02-01,2,1768,8.049074999999998,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-03-01,3,1768,8.031716666666664,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-04-01,4,1768,8.020666666666664,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-05-01,5,1768,7.9875583333333315,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-06-01,6,1768,7.967874999999998,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-07-01,7,1768,8.029483333333333,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-08-01,8,1768,8.098816666666664,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-09-01,9,1768,8.18050833333333,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-10-01,10,1768,8.238199999999997,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-11-01,11,1768,8.244999999999997,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1768-12-01,12,1768,8.207141666666665,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-01-01,1,1769,8.145391666666663,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-02-01,2,1769,8.05393333333333,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-03-01,3,1769,7.976624999999998,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-04-01,4,1769,7.952866666666664,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-05-01,5,1769,7.976574999999998,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-06-01,6,1769,8.086974999999999,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-07-01,7,1769,8.149524999999999,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-08-01,8,1769,8.234899999999998,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-09-01,9,1769,8.286866666666665,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-10-01,10,1769,8.296991666666665,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1769-11-01,11,1769,8.282574999999998,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-01-01,1,1770,8.249166666666666,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-02-01,2,1770,8.198466666666668,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-03-01,3,1770,8.0993,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-04-01,4,1770,8.076483333333334,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-05-01,5,1770,8.038225,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-06-01,6,1770,8.032041666666666,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-07-01,7,1770,8.059991666666667,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-08-01,8,1770,8.119533333333333,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-09-01,9,1770,8.206841666666667,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-10-01,10,1770,8.258716666666666,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-11-01,11,1770,8.291441666666666,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1770-12-01,12,1770,8.268925,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1771-01-01,1,1771,8.222591666666666,1,3.0833333333333335,0.0,0.0,0.0,0.0,0.0,3.0833333333333335
1771-03-01,3,1771,8.1465,1,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,3.1666666666666665
1771-04-01,4,1771,8.086749999999999,1,3.25,0.0,0.0,0.0,0.0,0.0,3.25
1771-05-01,5,1771,8.050991666666665,1,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
1771-06-01,6,1771,8.075216666666666,1,3.4166666666666665,0.0,0.0,0.0,0.0,0.0,3.4166666666666665
1771-07-01,7,1771,8.13460833333333,1,3.5,0.0,0.0,0.0,0.0,0.0,3.5
1771-08-01,8,1771,8.207674999999998,1,3.5833333333333335,0.0,0.0,0.0,0.0,0.0,3.5833333333333335
1771-09-01,9,1771,8.281091666666663,1,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,3.6666666666666665
1771-10-01,10,1771,8.362066666666664,1,3.75,0.0,0.0,0.0,0.0,0.0,3.75
1771-11-01,11,1771,8.380241666666665,1,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,3.8333333333333335
1771-12-01,12,1771,8.351458333333332,1,3.9166666666666665,0.0,0.0,0.0,0.0,0.0,3.9166666666666665
1772-01-01,1,1772,8.300891666666665,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-02-01,2,1772,8.201116666666664,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-03-01,3,1772,8.09883333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-04-01,4,1772,8.068191666666664,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-05-01,5,1772,8.087391666666663,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-06-01,6,1772,8.150374999999997,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-07-01,7,1772,8.214666666666664,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-08-01,8,1772,8.292141666666662,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-09-01,9,1772,8.348599999999996,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-10-01,10,1772,8.350674999999997,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-11-01,11,1772,8.324466666666662,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1772-12-01,12,1772,8.25790833333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-02-01,2,1773,8.147083333333331,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-03-01,3,1773,8.06733333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-04-01,4,1773,8.059741666666664,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-05-01,5,1773,8.11480833333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-06-01,6,1773,8.168508333333332,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-07-01,7,1773,8.263183333333332,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-08-01,8,1773,8.365308333333331,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-09-01,9,1773,8.46295,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-10-01,10,1773,8.526533333333331,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-11-01,11,1773,8.489016666666664,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1773-12-01,12,1773,8.442266666666663,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1774-02-01,2,1774,8.38095833333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1774-03-01,3,1774,8.310266666666665,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1774-04-01,4,1774,8.30005833333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1774-06-01,6,1774,8.382024999999997,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1774-08-01,8,1774,8.461283333333332,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1774-09-01,9,1774,8.524216666666664,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1774-10-01,10,1774,8.581291666666663,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1774-11-01,11,1774,8.55518333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1774-12-01,12,1774,8.51175833333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-01-01,1,1775,8.481599999999998,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-02-01,2,1775,8.442033333333331,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-03-01,3,1775,8.408999999999997,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-04-01,4,1775,8.371041666666665,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-05-01,5,1775,8.36368333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-06-01,6,1775,8.377166666666664,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-07-01,7,1775,8.416399999999998,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-08-01,8,1775,8.488433333333331,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-09-01,9,1775,8.53660833333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-10-01,10,1775,8.591541666666664,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-11-01,11,1775,8.627766666666664,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1775-12-01,12,1775,8.581308333333332,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-02-01,2,1776,8.546408333333334,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-03-01,3,1776,8.495725,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-04-01,4,1776,8.46745,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-05-01,5,1776,8.438466666666667,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-06-01,6,1776,8.4505,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-07-01,7,1776,8.476458333333332,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-08-01,8,1776,8.534233333333335,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-09-01,9,1776,8.575891666666669,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-10-01,10,1776,8.623066666666668,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-11-01,11,1776,8.631183333333334,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1776-12-01,12,1776,8.622508333333336,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-01-01,1,1777,8.605958333333335,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-02-01,2,1777,8.553383333333334,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-03-01,3,1777,8.486041666666667,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-04-01,4,1777,8.426100000000002,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-05-01,5,1777,8.406358333333335,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-06-01,6,1777,8.406966666666667,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-07-01,7,1777,8.442616666666668,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-08-01,8,1777,8.487291666666668,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-09-01,9,1777,8.562675,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-10-01,10,1777,8.587874999999999,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-11-01,11,1777,8.575433333333333,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1777-12-01,12,1777,8.548675,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-01-01,1,1778,8.484741666666666,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-02-01,2,1778,8.417925,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-03-01,3,1778,8.34495,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-04-01,4,1778,8.314841666666668,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-05-01,5,1778,8.3116,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-06-01,6,1778,8.334133333333334,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-07-01,7,1778,8.393483333333334,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-08-01,8,1778,8.490816666666667,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-09-01,9,1778,8.598075,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-10-01,10,1778,8.644766666666667,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-11-01,11,1778,8.619216666666668,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1778-12-01,12,1778,8.561175,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-01-01,1,1779,8.469341666666669,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-02-01,2,1779,8.396550000000001,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-03-01,3,1779,8.351675000000002,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-04-01,4,1779,8.344516666666669,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-05-01,5,1779,8.398275000000002,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-06-01,6,1779,8.464658333333334,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-07-01,7,1779,8.556258333333336,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-08-01,8,1779,8.652041666666667,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-09-01,9,1779,8.739700000000001,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-10-01,10,1779,8.779533333333335,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-11-01,11,1779,8.752891666666667,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1779-12-01,12,1779,8.664525,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1780-01-01,1,1780,8.5593,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1780-02-01,2,1780,8.472791666666666,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1780-03-01,3,1780,8.408041666666666,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1780-04-01,4,1780,8.428724999999998,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1780-06-01,6,1780,8.507475,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1780-08-01,8,1780,8.592116666666666,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1780-09-01,9,1780,8.649366666666667,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1780-10-01,10,1780,8.693291666666665,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1780-11-01,11,1780,8.735741666666664,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1780-12-01,12,1780,8.675708333333331,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1781-01-01,1,1781,8.612416666666665,1,4.083333333333333,0.0,0.0,0.0,0.0,0.0,4.083333333333333
1781-02-01,2,1781,8.532274999999998,1,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667
1781-03-01,3,1781,8.475199999999997,1,4.25,0.0,0.0,0.0,0.0,0.0,4.25
1781-04-01,4,1781,8.437783333333332,1,4.333333333333333,0.0,0.0,0.0,0.0,0.0,4.333333333333333
1781-05-01,5,1781,8.44093333333333,1,4.416666666666667,0.0,0.0,0.0,0.0,0.0,4.416666666666667
1781-06-01,6,1781,8.466074999999998,1,4.5,0.0,0.0,0.0,0.0,0.0,4.5
1781-07-01,7,1781,8.536858333333331,1,4.583333333333333,0.0,0.0,0.0,0.0,0.0,4.583333333333333
1781-08-01,8,1781,8.61525,1,4.666666666666667,0.0,0.0,0.0,0.0,0.0,4.666666666666667
1781-09-01,9,1781,8.658608333333332,1,4.75,0.0,0.0,0.0,0.0,0.0,4.75
1781-10-01,10,1781,8.706383333333331,1,4.833333333333333,0.0,0.0,0.0,0.0,0.0,4.833333333333333
1781-11-01,11,1781,8.72143333333333,1,4.916666666666667,0.0,0.0,0.0,0.0,0.0,4.916666666666667
1781-12-01,12,1781,8.668616666666663,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-01-01,1,1782,8.553924999999996,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-02-01,2,1782,8.444016666666663,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-03-01,3,1782,8.347024999999997,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-04-01,4,1782,8.324149999999998,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-05-01,5,1782,8.32975833333333,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-06-01,6,1782,8.403799999999997,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-07-01,7,1782,8.498824999999998,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-09-01,9,1782,8.591699999999998,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-10-01,10,1782,8.654199999999998,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-11-01,11,1782,8.670024999999997,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1782-12-01,12,1782,8.612216666666663,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-02-01,2,1783,8.576908333333332,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-03-01,3,1783,8.511508333333332,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-04-01,4,1783,8.461449999999997,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-05-01,5,1783,8.442458333333331,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-06-01,6,1783,8.476099999999997,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-07-01,7,1783,8.507774999999999,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-08-01,8,1783,8.55973333333333,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-09-01,9,1783,8.596783333333331,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-10-01,10,1783,8.646249999999998,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-11-01,11,1783,8.627699999999997,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1783-12-01,12,1783,8.567774999999996,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-01-01,1,1784,8.483041666666663,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-02-01,2,1784,8.384524999999996,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-03-01,3,1784,8.296483333333331,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-04-01,4,1784,8.250799999999996,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-05-01,5,1784,8.230174999999997,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-06-01,6,1784,8.260149999999998,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-07-01,7,1784,8.35663333333333,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-09-01,9,1784,8.399758333333331,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-10-01,10,1784,8.415774999999996,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-11-01,11,1784,8.406724999999996,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1784-12-01,12,1784,8.350574999999996,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-01-01,1,1785,8.229691666666662,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-02-01,2,1785,8.120908333333329,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-03-01,3,1785,8.048849999999995,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-04-01,4,1785,8.030424999999996,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-05-01,5,1785,8.087291666666662,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-06-01,6,1785,8.199241666666662,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-07-01,7,1785,8.284299999999995,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-08-01,8,1785,8.351291666666661,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-09-01,9,1785,8.374108333333329,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-10-01,10,1785,8.369099999999994,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-11-01,11,1785,8.320158333333326,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1785-12-01,12,1785,8.233149999999995,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-01-01,1,1786,8.116849999999994,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-02-01,2,1786,8.018699999999995,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-03-01,3,1786,7.9732999999999965,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-04-01,4,1786,7.964516666666663,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-05-01,5,1786,7.992883333333329,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-06-01,6,1786,8.09080833333333,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-07-01,7,1786,8.178049999999995,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-08-01,8,1786,8.259741666666661,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-09-01,9,1786,8.299058333333326,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-10-01,10,1786,8.276033333333327,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-11-01,11,1786,8.202508333333329,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1786-12-01,12,1786,8.091058333333331,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-01-01,1,1787,7.991124999999997,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-02-01,2,1787,7.924133333333329,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-03-01,3,1787,7.8961166666666625,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-04-01,4,1787,7.911966666666663,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-05-01,5,1787,7.965149999999998,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-06-01,6,1787,8.034716666666665,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-07-01,7,1787,8.105816666666664,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-08-01,8,1787,8.172341666666664,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-09-01,9,1787,8.205633333333331,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-10-01,10,1787,8.175491666666664,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-11-01,11,1787,8.121141666666665,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1787-12-01,12,1787,8.029916666666665,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1788-01-01,1,1788,7.929249999999998,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1788-02-01,2,1788,7.864266666666665,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1788-03-01,3,1788,7.850766666666664,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1788-04-01,4,1788,7.877308333333333,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1788-05-01,5,1788,7.938649999999997,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1788-06-01,6,1788,8.032708333333332,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1788-08-01,8,1788,8.09763333333333,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0
